y____lag7,y____lag6,y____lag5,y____lag4,y____lag3,y____lag2,y____lag1,y,date
4778000222,4778000222,4778000222,4778000222,4778000222,4778000222,4778000222,4657874720,19006
4657874720,4657874720,4657874720,4657874720,4657874720,4657874720,4657874720,4342337420,19007
4342337420,4342337420,4342337420,4342337420,4342337420,4342337420,4342337420,4144405595,19008
4144405595,4144405595,4144405595,4144405595,4144405595,4144405595,4144405595,4362493131,19009
4362493131,4362493131,4362493131,4362493131,4362493131,4362493131,4362493131,4495892838,19010
4495892838,4495892838,4495892838,4495892838,4495892838,4495892838,4495892838,4383783242,19011
4383783242,4383783242,4383783242,4383783242,4383783242,4383783242,4383783242,4598346713,19012
4598346713,4598346713,4598346713,4598346713,4598346713,4598346713,4598346713,4631047389,19013
4631047389,4631047389,4631047389,4631047389,4631047389,4631047389,4631047389,4205662794,19014
4205662794,4205662794,4205662794,4205662794,4205662794,4205662794,4205662794,4106386654,19015
4106386654,4106386654,4106386654,4106386654,4106386654,4106386654,4106386654,4602164815,19016
4602164815,4602164815,4602164815,4602164815,4602164815,4602164815,4602164815,4765726219,19017
4765726219,4765726219,4765726219,4765726219,4765726219,4765726219,4765726219,4723010008,19018
4723010008,4723010008,4723010008,4723010008,4723010008,4723010008,4723010008,4461521299,19019
4461521299,4461521299,4461521299,4461521299,4461521299,4461521299,4461521299,4324945233,19020
4324945233,4324945233,4324945233,4324945233,4324945233,4324945233,4324945233,3651532140,19021
3651532140,3651532140,3651532140,3651532140,3651532140,3651532140,3651532140,3731317455,19022
3731317455,3731317455,3731317455,3731317455,3731317455,3731317455,3731317455,4351175024,19023
4351175024,4351175024,4351175024,4351175024,4351175024,4351175024,4351175024,4256255414,19024
4256255414,4256255414,4256255414,4256255414,4256255414,4256255414,4256255414,4134327117,19025
4134327117,4134327117,4134327117,4134327117,4134327117,4134327117,4134327117,4011247426,19026
4011247426,4011247426,4011247426,4011247426,4011247426,4011247426,4011247426,3803736026,19027
3803736026,3803736026,3803736026,3803736026,3803736026,3803736026,3803736026,3676091689,19028
3676091689,3676091689,3676091689,3676091689,3676091689,3676091689,3676091689,3666278400,19029
3666278400,3666278400,3666278400,3666278400,3666278400,3666278400,3666278400,4134862359,19030
4134862359,4134862359,4134862359,4134862359,4134862359,4134862359,4134862359,3868865294,19031
3868865294,3868865294,3868865294,3868865294,3868865294,3868865294,3868865294,3720985251,19032
3720985251,3720985251,3720985251,3720985251,3720985251,3720985251,3720985251,3918329141,19033
3918329141,3918329141,3918329141,3918329141,3918329141,3918329141,3918329141,4174638393,19034
4174638393,4174638393,4174638393,4174638393,4174638393,4174638393,4174638393,4061466529,19035
4061466529,4061466529,4061466529,4061466529,4061466529,4061466529,4061466529,3876051321,19036
3876051321,3876051321,3876051321,3876051321,3876051321,3876051321,3876051321,3861405015,19037
3861405015,3861405015,3861405015,3861405015,3861405015,3861405015,3861405015,3831585417,19038
3831585417,3831585417,3831585417,3831585417,3831585417,3831585417,3831585417,3466226869,19039
3466226869,3466226869,3466226869,3466226869,3466226869,3466226869,3466226869,3373872696,19040
3373872696,3373872696,3373872696,3373872696,3373872696,3373872696,3373872696,3372283551,19041
3372283551,3372283551,3372283551,3372283551,3372283551,3372283551,3372283551,3323991135,19042
3323991135,3323991135,3323991135,3323991135,3323991135,3323991135,3323991135,3238450746,19043
3238450746,3238450746,3238450746,3238450746,3238450746,3238450746,3238450746,3769741750,19044
3769741750,3769741750,3769741750,3769741750,3769741750,3769741750,3769741750,3823386638,19045
3823386638,3823386638,3823386638,3823386638,3823386638,3823386638,3823386638,3829092473,19046
3829092473,3829092473,3829092473,3829092473,3829092473,3829092473,3829092473,3736944379,19047
3736944379,3736944379,3736944379,3736944379,3736944379,3736944379,3736944379,3971676525,19048
3971676525,3971676525,3971676525,3971676525,3971676525,3971676525,3971676525,3888907841,19049
3888907841,3888907841,3888907841,3888907841,3888907841,3888907841,3888907841,3955836731,19050
3955836731,3955836731,3955836731,3955836731,3955836731,3955836731,3955836731,4322320272,19051
4322320272,4322320272,4322320272,4322320272,4322320272,4322320272,4322320272,4484511947,19052
4484511947,4484511947,4484511947,4484511947,4484511947,4484511947,4484511947,4434438174,19053
4434438174,4434438174,4434438174,4434438174,4434438174,4434438174,4434438174,4319224381,19054
4319224381,4319224381,4319224381,4319224381,4319224381,4319224381,4319224381,4370715822,19055
4370715822,4370715822,4370715822,4370715822,4370715822,4370715822,4370715822,4120578177,19056
4120578177,4120578177,4120578177,4120578177,4120578177,4120578177,4120578177,4262407637,19057
4262407637,4262407637,4262407637,4262407637,4262407637,4262407637,4262407637,4640302052,19058
4640302052,4640302052,4640302052,4640302052,4640302052,4640302052,4640302052,4360928085,19059
4360928085,4360928085,4360928085,4360928085,4360928085,4360928085,4360928085,4088742571,19060
4088742571,4088742571,4088742571,4088742571,4088742571,4088742571,4088742571,3735528237,19061
3735528237,3735528237,3735528237,3735528237,3735528237,3735528237,3735528237,3601115999,19062
3601115999,3601115999,3601115999,3601115999,3601115999,3601115999,3601115999,3250057401,19063
3250057401,3250057401,3250057401,3250057401,3250057401,3250057401,3250057401,3111052962,19064
3111052962,3111052962,3111052962,3111052962,3111052962,3111052962,3111052962,3490444390,19065
3490444390,3490444390,3490444390,3490444390,3490444390,3490444390,3490444390,3572712708,19066
3572712708,3572712708,3572712708,3572712708,3572712708,3572712708,3572712708,3218675132,19067
3218675132,3218675132,3218675132,3218675132,3218675132,3218675132,3218675132,3359153606,19068
3359153606,3359153606,3359153606,3359153606,3359153606,3359153606,3359153606,3298392168,19069
3298392168,3298392168,3298392168,3298392168,3298392168,3298392168,3298392168,3052474301,19070
3052474301,3052474301,3052474301,3052474301,3052474301,3052474301,3052474301,3061825751,19071
3061825751,3061825751,3061825751,3061825751,3061825751,3061825751,3061825751,3291661315,19072
3291661315,3291661315,3291661315,3291661315,3291661315,3291661315,3291661315,3192724190,19073
3192724190,3192724190,3192724190,3192724190,3192724190,3192724190,3192724190,3049751421,19074
3049751421,3049751421,3049751421,3049751421,3049751421,3049751421,3049751421,2990298754,19075
2990298754,2990298754,2990298754,2990298754,2990298754,2990298754,2990298754,2794827290,19076
2794827290,2794827290,2794827290,2794827290,2794827290,2794827290,2794827290,2409127700,19077
2409127700,2409127700,2409127700,2409127700,2409127700,2409127700,2409127700,2498566454,19078
2498566454,2498566454,2498566454,2498566454,2498566454,2498566454,2498566454,2744943938,19079
2744943938,2744943938,2744943938,2744943938,2744943938,2744943938,2744943938,2949486987,19080
2949486987,2949486987,2949486987,2949486987,2949486987,2949486987,2949486987,3316541686,19081
3316541686,3316541686,3316541686,3316541686,3316541686,3316541686,3316541686,3536764970,19082
3536764970,3536764970,3536764970,3536764970,3536764970,3536764970,3536764970,3848161194,19083
3848161194,3848161194,3848161194,3848161194,3848161194,3848161194,3848161194,3864585686,19084
3864585686,3864585686,3864585686,3864585686,3864585686,3864585686,3864585686,3913617448,19085
3913617448,3913617448,3913617448,3913617448,3913617448,3913617448,3913617448,3960488615,19086
3960488615,3960488615,3960488615,3960488615,3960488615,3960488615,3960488615,3538112833,19087
3538112833,3538112833,3538112833,3538112833,3538112833,3538112833,3538112833,3035121099,19088
3035121099,3035121099,3035121099,3035121099,3035121099,3035121099,3035121099,2983572863,19089
2983572863,2983572863,2983572863,2983572863,2983572863,2983572863,2983572863,3168899701,19090
3168899701,3168899701,3168899701,3168899701,3168899701,3168899701,3168899701,3089567091,19091
3089567091,3089567091,3089567091,3089567091,3089567091,3089567091,3089567091,3259971438,19092
3259971438,3259971438,3259971438,3259971438,3259971438,3259971438,3259971438,3298233784,19093
3298233784,3298233784,3298233784,3298233784,3298233784,3298233784,3298233784,2719544461,19094
2719544461,2719544461,2719544461,2719544461,2719544461,2719544461,2719544461,2375021848,19095
2375021848,2375021848,2375021848,2375021848,2375021848,2375021848,2375021848,2143181747,19096
2143181747,2143181747,2143181747,2143181747,2143181747,2143181747,2143181747,2085352945,19097
2085352945,2085352945,2085352945,2085352945,2085352945,2085352945,2085352945,2233891952,19098
2233891952,2233891952,2233891952,2233891952,2233891952,2233891952,2233891952,2281038030,19099
2281038030,2281038030,2281038030,2281038030,2281038030,2281038030,2281038030,2333042863,19100
2333042863,2333042863,2333042863,2333042863,2333042863,2333042863,2333042863,2600793483,19101
2600793483,2600793483,2600793483,2600793483,2600793483,2600793483,2600793483,2623228709,19102
2623228709,2623228709,2623228709,2623228709,2623228709,2623228709,2623228709,2547597932,19103
2547597932,2547597932,2547597932,2547597932,2547597932,2547597932,2547597932,2319386488,19104
2319386488,2319386488,2319386488,2319386488,2319386488,2319386488,2319386488,1978769909,19105
1978769909,1978769909,1978769909,1978769909,1978769909,1978769909,1978769909,2145760512,19106
2145760512,2145760512,2145760512,2145760512,2145760512,2145760512,2145760512,2652932835,19107
2652932835,2652932835,2652932835,2652932835,2652932835,2652932835,2652932835,2730520007,19108
2730520007,2730520007,2730520007,2730520007,2730520007,2730520007,2730520007,2625388349,19109
2625388349,2625388349,2625388349,2625388349,2625388349,2625388349,2625388349,2462941146,19110
2462941146,2462941146,2462941146,2462941146,2462941146,2462941146,2462941146,2359622815,19111
2359622815,2359622815,2359622815,2359622815,2359622815,2359622815,2359622815,2138051659,19112
2138051659,2138051659,2138051659,2138051659,2138051659,2138051659,2138051659,2097072895,19113
2097072895,2097072895,2097072895,2097072895,2097072895,2097072895,2097072895,2294745995,19114
2294745995,2294745995,2294745995,2294745995,2294745995,2294745995,2294745995,2308282302,19115
2308282302,2308282302,2308282302,2308282302,2308282302,2308282302,2308282302,2288458769,19116
2288458769,2288458769,2288458769,2288458769,2288458769,2288458769,2288458769,2204146390,19117
2204146390,2204146390,2204146390,2204146390,2204146390,2204146390,2204146390,2017696034,19118
2017696034,2017696034,2017696034,2017696034,2017696034,2017696034,2017696034,1642832123,19119
1642832123,1642832123,1642832123,1642832123,1642832123,1642832123,1642832123,1703070682,19120
1703070682,1703070682,1703070682,1703070682,1703070682,1703070682,1703070682,1849374694,19121
1849374694,1849374694,1849374694,1849374694,1849374694,1849374694,1849374694,1665574172,19122
1665574172,1665574172,1665574172,1665574172,1665574172,1665574172,1665574172,1554883513,19123
1554883513,1554883513,1554883513,1554883513,1554883513,1554883513,1554883513,1630747143,19124
1630747143,1630747143,1630747143,1630747143,1630747143,1630747143,1630747143,1604596219,19125
1604596219,1604596219,1604596219,1604596219,1604596219,1604596219,1604596219,1428611081,19126
1428611081,1428611081,1428611081,1428611081,1428611081,1428611081,1428611081,1389689773,19127
1389689773,1389689773,1389689773,1389689773,1389689773,1389689773,1389689773,1615002314,19128
1615002314,1615002314,1615002314,1615002314,1615002314,1615002314,1615002314,1685091478,19129
1685091478,1685091478,1685091478,1685091478,1685091478,1685091478,1685091478,1557408768,19130
1557408768,1557408768,1557408768,1557408768,1557408768,1557408768,1557408768,1529614694,19131
1529614694,1529614694,1529614694,1529614694,1529614694,1529614694,1529614694,1418850434,19132
1418850434,1418850434,1418850434,1418850434,1418850434,1418850434,1418850434,1300676023,19133
1300676023,1300676023,1300676023,1300676023,1300676023,1300676023,1300676023,1397383360,19134
1397383360,1397383360,1397383360,1397383360,1397383360,1397383360,1397383360,1586232217,19135
1586232217,1586232217,1586232217,1586232217,1586232217,1586232217,1586232217,1697879487,19136
1697879487,1697879487,1697879487,1697879487,1697879487,1697879487,1697879487,1599301746,19137
1599301746,1599301746,1599301746,1599301746,1599301746,1599301746,1599301746,1408838567,19138
1408838567,1408838567,1408838567,1408838567,1408838567,1408838567,1408838567,1531740809,19139
1531740809,1531740809,1531740809,1531740809,1531740809,1531740809,1531740809,1584841522,19140
1584841522,1584841522,1584841522,1584841522,1584841522,1584841522,1584841522,1814259130,19141
1814259130,1814259130,1814259130,1814259130,1814259130,1814259130,1814259130,2183452383,19142
2183452383,2183452383,2183452383,2183452383,2183452383,2183452383,2183452383,2061463337,19143
2061463337,2061463337,2061463337,2061463337,2061463337,2061463337,2061463337,1970267738,19144
1970267738,1970267738,1970267738,1970267738,1970267738,1970267738,1970267738,1857230947,19145
1857230947,1857230947,1857230947,1857230947,1857230947,1857230947,1857230947,1612038541,19146
1612038541,1612038541,1612038541,1612038541,1612038541,1612038541,1612038541,1282216504,19147
1282216504,1282216504,1282216504,1282216504,1282216504,1282216504,1282216504,1167220528,19148
1167220528,1167220528,1167220528,1167220528,1167220528,1167220528,1167220528,1239194089,19149
1239194089,1239194089,1239194089,1239194089,1239194089,1239194089,1239194089,1600349002,19150
1600349002,1600349002,1600349002,1600349002,1600349002,1600349002,1600349002,1642444435,19151
1642444435,1642444435,1642444435,1642444435,1642444435,1642444435,1642444435,1652156921,19152
1652156921,1652156921,1652156921,1652156921,1652156921,1652156921,1652156921,1526354399,19153
1526354399,1526354399,1526354399,1526354399,1526354399,1526354399,1526354399,1244870746,19154
1244870746,1244870746,1244870746,1244870746,1244870746,1244870746,1244870746,1246231417,19155
1246231417,1246231417,1246231417,1246231417,1246231417,1246231417,1246231417,1554523480,19156
1554523480,1554523480,1554523480,1554523480,1554523480,1554523480,1554523480,1653578620,19157
1653578620,1653578620,1653578620,1653578620,1653578620,1653578620,1653578620,1539014708,19158
1539014708,1539014708,1539014708,1539014708,1539014708,1539014708,1539014708,1308600390,19159
1308600390,1308600390,1308600390,1308600390,1308600390,1308600390,1308600390,1266677004,19160
1266677004,1266677004,1266677004,1266677004,1266677004,1266677004,1266677004,1042852187,19161
1042852187,1042852187,1042852187,1042852187,1042852187,1042852187,1042852187,1112986137,19162
1112986137,1112986137,1112986137,1112986137,1112986137,1112986137,1112986137,1467560722,19163
1467560722,1467560722,1467560722,1467560722,1467560722,1467560722,1467560722,1515014335,19164
1515014335,1515014335,1515014335,1515014335,1515014335,1515014335,1515014335,1539422823,19165
1539422823,1539422823,1539422823,1539422823,1539422823,1539422823,1539422823,1400114895,19166
1400114895,1400114895,1400114895,1400114895,1400114895,1400114895,1400114895,1352284901,19167
1352284901,1352284901,1352284901,1352284901,1352284901,1352284901,1352284901,1085694263,19168
1085694263,1085694263,1085694263,1085694263,1085694263,1085694263,1085694263,1139844555,19169
1139844555,1139844555,1139844555,1139844555,1139844555,1139844555,1139844555,1426053027,19170
1426053027,1426053027,1426053027,1426053027,1426053027,1426053027,1426053027,1423790066,19171
1423790066,1423790066,1423790066,1423790066,1423790066,1423790066,1423790066,1478083698,19172
1478083698,1478083698,1478083698,1478083698,1478083698,1478083698,1478083698,1414253869,19173
1414253869,1414253869,1414253869,1414253869,1414253869,1414253869,1414253869,1352760314,19174
1352760314,1352760314,1352760314,1352760314,1352760314,1352760314,1352760314,1118448713,19175
1118448713,1118448713,1118448713,1118448713,1118448713,1118448713,1118448713,1111266909,19176
1111266909,1111266909,1111266909,1111266909,1111266909,1111266909,1111266909,1352574441,19177
1352574441,1352574441,1352574441,1352574441,1352574441,1352574441,1352574441,1373145055,19178
1373145055,1373145055,1373145055,1373145055,1373145055,1373145055,1373145055,1374489890,19179
1374489890,1374489890,1374489890,1374489890,1374489890,1374489890,1374489890,1396895841,19180
1396895841,1396895841,1396895841,1396895841,1396895841,1396895841,1396895841,1351965185,19181
1351965185,1351965185,1351965185,1351965185,1351965185,1351965185,1351965185,1161441859,19182
1161441859,1161441859,1161441859,1161441859,1161441859,1161441859,1161441859,1214302623,19183
1214302623,1214302623,1214302623,1214302623,1214302623,1214302623,1214302623,1511771932,19184
1511771932,1511771932,1511771932,1511771932,1511771932,1511771932,1511771932,1420377831,19185
1420377831,1420377831,1420377831,1420377831,1420377831,1420377831,1420377831,1347490024,19186
1347490024,1347490024,1347490024,1347490024,1347490024,1347490024,1347490024,1310360988,19187
1310360988,1310360988,1310360988,1310360988,1310360988,1310360988,1310360988,1308713498,19188
1308713498,1308713498,1308713498,1308713498,1308713498,1308713498,1308713498,1097783264,19189
1097783264,1097783264,1097783264,1097783264,1097783264,1097783264,1097783264,1156401969,19190
1156401969,1156401969,1156401969,1156401969,1156401969,1156401969,1156401969,1393929761,19191
1393929761,1393929761,1393929761,1393929761,1393929761,1393929761,1393929761,1286100302,19192
1286100302,1286100302,1286100302,1286100302,1286100302,1286100302,1286100302,1270570156,19193
1270570156,1270570156,1270570156,1270570156,1270570156,1270570156,1270570156,1384440004,19194
1384440004,1384440004,1384440004,1384440004,1384440004,1384440004,1384440004,1336182181,19195
1336182181,1336182181,1336182181,1336182181,1336182181,1336182181,1336182181,1093811230,19196
1093811230,1093811230,1093811230,1093811230,1093811230,1093811230,1093811230,1051115870,19197
1051115870,1051115870,1051115870,1051115870,1051115870,1051115870,1051115870,1171701307,19198
1171701307,1171701307,1171701307,1171701307,1171701307,1171701307,1171701307,1337220858,19199
1337220858,1337220858,1337220858,1337220858,1337220858,1337220858,1337220858,1351238201,19200
1351238201,1351238201,1351238201,1351238201,1351238201,1351238201,1351238201,1315732725,19201
1315732725,1315732725,1315732725,1315732725,1315732725,1315732725,1315732725,1265122058,19202
1265122058,1265122058,1265122058,1265122058,1265122058,1265122058,1265122058,1023426367,19203
1023426367,1023426367,1023426367,1023426367,1023426367,1023426367,1023426367,1009562287,19204
1009562287,1009562287,1009562287,1009562287,1009562287,1009562287,1009562287,1260235235,19205
1260235235,1260235235,1260235235,1260235235,1260235235,1260235235,1260235235,1186170596,19206
1186170596,1186170596,1186170596,1186170596,1186170596,1186170596,1186170596,1188686323,19207
1188686323,1188686323,1188686323,1188686323,1188686323,1188686323,1188686323,1194650013,19208
1194650013,1194650013,1194650013,1194650013,1194650013,1194650013,1194650013,1110863833,19209
1110863833,1110863833,1110863833,1110863833,1110863833,1110863833,1110863833,990329556,19210
990329556,990329556,990329556,990329556,990329556,990329556,990329556,1018598732,19211
1018598732,1018598732,1018598732,1018598732,1018598732,1018598732,1018598732,1188137398,19212
1188137398,1188137398,1188137398,1188137398,1188137398,1188137398,1188137398,1179020539,19213
1179020539,1179020539,1179020539,1179020539,1179020539,1179020539,1179020539,1177375862,19214
1177375862,1177375862,1177375862,1177375862,1177375862,1177375862,1177375862,1191197283,19215
1191197283,1191197283,1191197283,1191197283,1191197283,1191197283,1191197283,1137075561,19216
1137075561,1137075561,1137075561,1137075561,1137075561,1137075561,1137075561,953975840,19217
953975840,953975840,953975840,953975840,953975840,953975840,953975840,920905625,19218
920905625,920905625,920905625,920905625,920905625,920905625,920905625,1197529169,19219
1197529169,1197529169,1197529169,1197529169,1197529169,1197529169,1197529169,1300814182,19220
1300814182,1300814182,1300814182,1300814182,1300814182,1300814182,1300814182,1334572618,19221
1334572618,1334572618,1334572618,1334572618,1334572618,1334572618,1334572618,1340506039,19222
1340506039,1340506039,1340506039,1340506039,1340506039,1340506039,1340506039,1266845317,19223
1266845317,1266845317,1266845317,1266845317,1266845317,1266845317,1266845317,994456909,19224
994456909,994456909,994456909,994456909,994456909,994456909,994456909,1093959913,19225
1093959913,1093959913,1093959913,1093959913,1093959913,1093959913,1093959913,1370161549,19226
1370161549,1370161549,1370161549,1370161549,1370161549,1370161549,1370161549,1342859841,19227
1342859841,1342859841,1342859841,1342859841,1342859841,1342859841,1342859841,1337076449,19228
1337076449,1337076449,1337076449,1337076449,1337076449,1337076449,1337076449,1294234920,19229
1294234920,1294234920,1294234920,1294234920,1294234920,1294234920,1294234920,1291819749,19230
1291819749,1291819749,1291819749,1291819749,1291819749,1291819749,1291819749,1053950774,19231
1053950774,1053950774,1053950774,1053950774,1053950774,1053950774,1053950774,1030567572,19232
1030567572,1030567572,1030567572,1030567572,1030567572,1030567572,1030567572,1362809155,19233
1362809155,1362809155,1362809155,1362809155,1362809155,1362809155,1362809155,1362178457,19234
1362178457,1362178457,1362178457,1362178457,1362178457,1362178457,1362178457,1421966436,19235
1421966436,1421966436,1421966436,1421966436,1421966436,1421966436,1421966436,1414109751,19236
1414109751,1414109751,1414109751,1414109751,1414109751,1414109751,1414109751,1249973460,19237
1249973460,1249973460,1249973460,1249973460,1249973460,1249973460,1249973460,1042409254,19238
1042409254,1042409254,1042409254,1042409254,1042409254,1042409254,1042409254,1050079418,19239
1050079418,1050079418,1050079418,1050079418,1050079418,1050079418,1050079418,1220717351,19240
1220717351,1220717351,1220717351,1220717351,1220717351,1220717351,1220717351,1276806692,19241
1276806692,1276806692,1276806692,1276806692,1276806692,1276806692,1276806692,1340850307,19242
1340850307,1340850307,1340850307,1340850307,1340850307,1340850307,1340850307,1326169775,19243
1326169775,1326169775,1326169775,1326169775,1326169775,1326169775,1326169775,1309457555,19244
1309457555,1309457555,1309457555,1309457555,1309457555,1309457555,1309457555,1217269517,19245
1217269517,1217269517,1217269517,1217269517,1217269517,1217269517,1217269517,1268851476,19246
1268851476,1268851476,1268851476,1268851476,1268851476,1268851476,1268851476,1470612523,19247
1470612523,1470612523,1470612523,1470612523,1470612523,1470612523,1470612523,1451292453,19248
1451292453,1451292453,1451292453,1451292453,1451292453,1451292453,1451292453,1496183100,19249
1496183100,1496183100,1496183100,1496183100,1496183100,1496183100,1496183100,1436570825,19250
1436570825,1436570825,1436570825,1436570825,1436570825,1436570825,1436570825,1520462784,19251
1520462784,1520462784,1520462784,1520462784,1520462784,1520462784,1520462784,1506525657,19252
1506525657,1506525657,1506525657,1506525657,1506525657,1506525657,1506525657,1658572554,19253
1658572554,1658572554,1658572554,1658572554,1658572554,1658572554,1658572554,1933893973,19254
1933893973,1933893973,1933893973,1933893973,1933893973,1933893973,1933893973,2156845230,19255
2156845230,2156845230,2156845230,2156845230,2156845230,2156845230,2156845230,2157645181,19256
2157645181,2157645181,2157645181,2157645181,2157645181,2157645181,2157645181,2094355954,19257
2094355954,2094355954,2094355954,2094355954,2094355954,2094355954,2094355954,1981529151,19258
1981529151,1981529151,1981529151,1981529151,1981529151,1981529151,1981529151,1638321348,19259
1638321348,1638321348,1638321348,1638321348,1638321348,1638321348,1638321348,1659092206,19260
1659092206,1659092206,1659092206,1659092206,1659092206,1659092206,1659092206,1916564461,19261
1916564461,1916564461,1916564461,1916564461,1916564461,1916564461,1916564461,2169060285,19262
2169060285,2169060285,2169060285,2169060285,2169060285,2169060285,2169060285,2357672518,19263
2357672518,2357672518,2357672518,2357672518,2357672518,2357672518,2357672518,2418199038,19264
2418199038,2418199038,2418199038,2418199038,2418199038,2418199038,2418199038,2169051593,19265
2169051593,2169051593,2169051593,2169051593,2169051593,2169051593,2169051593,1766955539,19266
1766955539,1766955539,1766955539,1766955539,1766955539,1766955539,1766955539,1678589726,19267
1678589726,1678589726,1678589726,1678589726,1678589726,1678589726,1678589726,1788207373,19268
1788207373,1788207373,1788207373,1788207373,1788207373,1788207373,1788207373,1885858031,19269
1885858031,1885858031,1885858031,1885858031,1885858031,1885858031,1885858031,1783784847,19270
1783784847,1783784847,1783784847,1783784847,1783784847,1783784847,1783784847,1723597577,19271
1723597577,1723597577,1723597577,1723597577,1723597577,1723597577,1723597577,1743468123,19272
1743468123,1743468123,1743468123,1743468123,1743468123,1743468123,1743468123,1678430435,19273
1678430435,1678430435,1678430435,1678430435,1678430435,1678430435,1678430435,1783414564,19274
1783414564,1783414564,1783414564,1783414564,1783414564,1783414564,1783414564,1973998042,19275
1973998042,1973998042,1973998042,1973998042,1973998042,1973998042,1973998042,2233818611,19276
2233818611,2233818611,2233818611,2233818611,2233818611,2233818611,2233818611,2383909012,19277
2383909012,2383909012,2383909012,2383909012,2383909012,2383909012,2383909012,2262010888,19278
2262010888,2262010888,2262010888,2262010888,2262010888,2262010888,2262010888,1973993940,19279
1973993940,1973993940,1973993940,1973993940,1973993940,1973993940,1973993940,1499742958,19280
1499742958,1499742958,1499742958,1499742958,1499742958,1499742958,1499742958,1527181280,19281
1527181280,1527181280,1527181280,1527181280,1527181280,1527181280,1527181280,1749489204,19282
1749489204,1749489204,1749489204,1749489204,1749489204,1749489204,1749489204,1892618633,19283
1892618633,1892618633,1892618633,1892618633,1892618633,1892618633,1892618633,2115756374,19284
2115756374,2115756374,2115756374,2115756374,2115756374,2115756374,2115756374,2082512007,19285
2082512007,2082512007,2082512007,2082512007,2082512007,2082512007,2082512007,2027672163,19286
2027672163,2027672163,2027672163,2027672163,2027672163,2027672163,2027672163,1715426221,19287
1715426221,1715426221,1715426221,1715426221,1715426221,1715426221,1715426221,1614062289,19288
1614062289,1614062289,1614062289,1614062289,1614062289,1614062289,1614062289,1786502847,19289
1786502847,1786502847,1786502847,1786502847,1786502847,1786502847,1786502847,2032513451,19290
2032513451,2032513451,2032513451,2032513451,2032513451,2032513451,2032513451,1994984556,19291
1994984556,1994984556,1994984556,1994984556,1994984556,1994984556,1994984556,1964642888,19292
1964642888,1964642888,1964642888,1964642888,1964642888,1964642888,1964642888,1658599424,19293
1658599424,1658599424,1658599424,1658599424,1658599424,1658599424,1658599424,1510008708,19294
1510008708,1510008708,1510008708,1510008708,1510008708,1510008708,1510008708,1543373030,19295
1543373030,1543373030,1543373030,1543373030,1543373030,1543373030,1543373030,1738799046,19296
1738799046,1738799046,1738799046,1738799046,1738799046,1738799046,1738799046,1706578258,19297
1706578258,1706578258,1706578258,1706578258,1706578258,1706578258,1706578258,2090096925,19298
2090096925,2090096925,2090096925,2090096925,2090096925,2090096925,2090096925,2225768778,19299
2225768778,2225768778,2225768778,2225768778,2225768778,2225768778,2225768778,2352266022,19300
2352266022,2352266022,2352266022,2352266022,2352266022,2352266022,2352266022,2269291705,19301
2269291705,2269291705,2269291705,2269291705,2269291705,2269291705,2269291705,2289426384,19302
2289426384,2289426384,2289426384,2289426384,2289426384,2289426384,2289426384,2318060732,19303
