y____lag7,y____lag6,y____lag5,y____lag4,y____lag3,y____lag2,y____lag1,y,date
866566735,866566735,866566735,866566735,866566735,866566735,866566735,757958051,2018-09-15
757958051,757958051,757958051,757958051,757958051,757958051,757958051,752243932,2018-09-16
752243932,752243932,752243932,752243932,752243932,752243932,752243932,871436120,2018-09-17
871436120,871436120,871436120,871436120,871436120,871436120,871436120,789427916,2018-09-18
789427916,789427916,789427916,789427916,789427916,789427916,789427916,784737910,2018-09-19
784737910,784737910,784737910,784737910,784737910,784737910,784737910,769677931,2018-09-20
769677931,769677931,769677931,769677931,769677931,769677931,769677931,775609872,2018-09-21
775609872,775609872,775609872,775609872,775609872,775609872,775609872,756203957,2018-09-22
756203957,756203957,756203957,756203957,756203957,756203957,756203957,857396173,2018-09-23
857396173,857396173,857396173,857396173,857396173,857396173,857396173,1207682258,2018-09-24
1207682258,1207682258,1207682258,1207682258,1207682258,1207682258,1207682258,1371863134,2018-09-25
1371863134,1371863134,1371863134,1371863134,1371863134,1371863134,1371863134,1350699500,2018-09-26
1350699500,1350699500,1350699500,1350699500,1350699500,1350699500,1350699500,1206466721,2018-09-27
1206466721,1206466721,1206466721,1206466721,1206466721,1206466721,1206466721,1208068322,2018-09-28
1208068322,1208068322,1208068322,1208068322,1208068322,1208068322,1208068322,1178058145,2018-09-29
1178058145,1178058145,1178058145,1178058145,1178058145,1178058145,1178058145,1181870264,2018-09-30
1181870264,1181870264,1181870264,1181870264,1181870264,1181870264,1181870264,1420890606,2018-10-01
1420890606,1420890606,1420890606,1420890606,1420890606,1420890606,1420890606,1451719179,2018-10-02
1451719179,1451719179,1451719179,1451719179,1451719179,1451719179,1451719179,1225303212,2018-10-03
1225303212,1225303212,1225303212,1225303212,1225303212,1225303212,1225303212,1349947322,2018-10-04
1349947322,1349947322,1349947322,1349947322,1349947322,1349947322,1349947322,1190665273,2018-10-05
1190665273,1190665273,1190665273,1190665273,1190665273,1190665273,1190665273,906028804,2018-10-06
906028804,906028804,906028804,906028804,906028804,906028804,906028804,972254829,2018-10-07
972254829,972254829,972254829,972254829,972254829,972254829,972254829,1193967358,2018-10-08
1193967358,1193967358,1193967358,1193967358,1193967358,1193967358,1193967358,1216838771,2018-10-09
1216838771,1216838771,1216838771,1216838771,1216838771,1216838771,1216838771,1089324103,2018-10-10
1089324103,1089324103,1089324103,1089324103,1089324103,1089324103,1089324103,1010697889,2018-10-11
1010697889,1010697889,1010697889,1010697889,1010697889,1010697889,1010697889,925769153,2018-10-12
925769153,925769153,925769153,925769153,925769153,925769153,925769153,735126525,2018-10-13
735126525,735126525,735126525,735126525,735126525,735126525,735126525,759497909,2018-10-14
759497909,759497909,759497909,759497909,759497909,759497909,759497909,992976500,2018-10-15
992976500,992976500,992976500,992976500,992976500,992976500,992976500,1051831483,2018-10-16
1051831483,1051831483,1051831483,1051831483,1051831483,1051831483,1051831483,1083469782,2018-10-17
1083469782,1083469782,1083469782,1083469782,1083469782,1083469782,1083469782,1129163151,2018-10-18
1129163151,1129163151,1129163151,1129163151,1129163151,1129163151,1129163151,1199464410,2018-10-19
1199464410,1199464410,1199464410,1199464410,1199464410,1199464410,1199464410,1163118424,2018-10-20
1163118424,1163118424,1163118424,1163118424,1163118424,1163118424,1163118424,1259604610,2018-10-21
1259604610,1259604610,1259604610,1259604610,1259604610,1259604610,1259604610,1530253982,2018-10-22
1530253982,1530253982,1530253982,1530253982,1530253982,1530253982,1530253982,1513879030,2018-10-23
1513879030,1513879030,1513879030,1513879030,1513879030,1513879030,1513879030,1395357876,2018-10-24
1395357876,1395357876,1395357876,1395357876,1395357876,1395357876,1395357876,1372987763,2018-10-25
1372987763,1372987763,1372987763,1372987763,1372987763,1372987763,1372987763,1412946268,2018-10-26
1412946268,1412946268,1412946268,1412946268,1412946268,1412946268,1412946268,1549210473,2018-10-27
1549210473,1549210473,1549210473,1549210473,1549210473,1549210473,1549210473,1715777160,2018-10-28
1715777160,1715777160,1715777160,1715777160,1715777160,1715777160,1715777160,1944661554,2018-10-29
1944661554,1944661554,1944661554,1944661554,1944661554,1944661554,1944661554,1930923358,2018-10-30
1930923358,1930923358,1930923358,1930923358,1930923358,1930923358,1930923358,1831994808,2018-10-31
1831994808,1831994808,1831994808,1831994808,1831994808,1831994808,1831994808,1616324184,2018-11-01
1616324184,1616324184,1616324184,1616324184,1616324184,1616324184,1616324184,1705638224,2018-11-02
1705638224,1705638224,1705638224,1705638224,1705638224,1705638224,1705638224,1631176141,2018-11-03
1631176141,1631176141,1631176141,1631176141,1631176141,1631176141,1631176141,1544202925,2018-11-04
1544202925,1544202925,1544202925,1544202925,1544202925,1544202925,1544202925,1647399805,2018-11-05
1647399805,1647399805,1647399805,1647399805,1647399805,1647399805,1647399805,1569456360,2018-11-06
1569456360,1569456360,1569456360,1569456360,1569456360,1569456360,1569456360,1542634137,2018-11-07
1542634137,1542634137,1542634137,1542634137,1542634137,1542634137,1542634137,1582721412,2018-11-08
1582721412,1582721412,1582721412,1582721412,1582721412,1582721412,1582721412,1532940335,2018-11-09
1532940335,1532940335,1532940335,1532940335,1532940335,1532940335,1532940335,1279215768,2018-11-10
1279215768,1279215768,1279215768,1279215768,1279215768,1279215768,1279215768,1235707789,2018-11-11
1235707789,1235707789,1235707789,1235707789,1235707789,1235707789,1235707789,1380862095,2018-11-12
1380862095,1380862095,1380862095,1380862095,1380862095,1380862095,1380862095,1488716416,2018-11-13
1488716416,1488716416,1488716416,1488716416,1488716416,1488716416,1488716416,1726503753,2018-11-14
1726503753,1726503753,1726503753,1726503753,1726503753,1726503753,1726503753,1945611163,2018-11-15
1945611163,1945611163,1945611163,1945611163,1945611163,1945611163,1945611163,1980853753,2018-11-16
1980853753,1980853753,1980853753,1980853753,1980853753,1980853753,1980853753,1953937003,2018-11-17
1953937003,1953937003,1953937003,1953937003,1953937003,1953937003,1953937003,2125188648,2018-11-18
2125188648,2125188648,2125188648,2125188648,2125188648,2125188648,2125188648,2401607610,2018-11-19
2401607610,2401607610,2401607610,2401607610,2401607610,2401607610,2401607610,2515023671,2018-11-20
2515023671,2515023671,2515023671,2515023671,2515023671,2515023671,2515023671,2577635454,2018-11-21
2577635454,2577635454,2577635454,2577635454,2577635454,2577635454,2577635454,2565578912,2018-11-22
2565578912,2565578912,2565578912,2565578912,2565578912,2565578912,2565578912,2502898002,2018-11-23
2502898002,2502898002,2502898002,2502898002,2502898002,2502898002,2502898002,2149139007,2018-11-24
2149139007,2149139007,2149139007,2149139007,2149139007,2149139007,2149139007,2129146819,2018-11-25
2129146819,2129146819,2129146819,2129146819,2129146819,2129146819,2129146819,2404565955,2018-11-26
2404565955,2404565955,2404565955,2404565955,2404565955,2404565955,2404565955,2506066204,2018-11-27
2506066204,2506066204,2506066204,2506066204,2506066204,2506066204,2506066204,2408825740,2018-11-28
2408825740,2408825740,2408825740,2408825740,2408825740,2408825740,2408825740,2200664166,2018-11-29
2200664166,2200664166,2200664166,2200664166,2200664166,2200664166,2200664166,2077288325,2018-11-30
2077288325,2077288325,2077288325,2077288325,2077288325,2077288325,2077288325,1785218976,2018-12-01
1785218976,1785218976,1785218976,1785218976,1785218976,1785218976,1785218976,1572772128,2018-12-02
1572772128,1572772128,1572772128,1572772128,1572772128,1572772128,1572772128,1598306689,2018-12-03
1598306689,1598306689,1598306689,1598306689,1598306689,1598306689,1598306689,1896943443,2018-12-04
1896943443,1896943443,1896943443,1896943443,1896943443,1896943443,1896943443,2077618348,2018-12-05
2077618348,2077618348,2077618348,2077618348,2077618348,2077618348,2077618348,1840330326,2018-12-06
1840330326,1840330326,1840330326,1840330326,1840330326,1840330326,1840330326,1678343219,2018-12-07
1678343219,1678343219,1678343219,1678343219,1678343219,1678343219,1678343219,1581868327,2018-12-08
1581868327,1581868327,1581868327,1581868327,1581868327,1581868327,1581868327,1650160790,2018-12-09
1650160790,1650160790,1650160790,1650160790,1650160790,1650160790,1650160790,2129647820,2018-12-10
2129647820,2129647820,2129647820,2129647820,2129647820,2129647820,2129647820,2398975580,2018-12-11
2398975580,2398975580,2398975580,2398975580,2398975580,2398975580,2398975580,2600304046,2018-12-12
2600304046,2600304046,2600304046,2600304046,2600304046,2600304046,2600304046,2740799365,2018-12-13
2740799365,2740799365,2740799365,2740799365,2740799365,2740799365,2740799365,2824123223,2018-12-14
2824123223,2824123223,2824123223,2824123223,2824123223,2824123223,2824123223,2656307996,2018-12-15
2656307996,2656307996,2656307996,2656307996,2656307996,2656307996,2656307996,2582569943,2018-12-16
2582569943,2582569943,2582569943,2582569943,2582569943,2582569943,2582569943,2579177255,2018-12-17
2579177255,2579177255,2579177255,2579177255,2579177255,2579177255,2579177255,2513007653,2018-12-18
2513007653,2513007653,2513007653,2513007653,2513007653,2513007653,2513007653,2361476204,2018-12-19
2361476204,2361476204,2361476204,2361476204,2361476204,2361476204,2361476204,2096342674,2018-12-20
2096342674,2096342674,2096342674,2096342674,2096342674,2096342674,2096342674,1739452094,2018-12-21
1739452094,1739452094,1739452094,1739452094,1739452094,1739452094,1739452094,1529442826,2018-12-22
1529442826,1529442826,1529442826,1529442826,1529442826,1529442826,1529442826,1533052537,2018-12-23
1533052537,1533052537,1533052537,1533052537,1533052537,1533052537,1533052537,1740593670,2018-12-24
1740593670,1740593670,1740593670,1740593670,1740593670,1740593670,1740593670,2003530050,2018-12-25
2003530050,2003530050,2003530050,2003530050,2003530050,2003530050,2003530050,2218592982,2018-12-26
2218592982,2218592982,2218592982,2218592982,2218592982,2218592982,2218592982,2386556820,2018-12-27
2386556820,2386556820,2386556820,2386556820,2386556820,2386556820,2386556820,2404776864,2018-12-28
2404776864,2404776864,2404776864,2404776864,2404776864,2404776864,2404776864,2185667317,2018-12-29
2185667317,2185667317,2185667317,2185667317,2185667317,2185667317,2185667317,1986027555,2018-12-30
1986027555,1986027555,1986027555,1986027555,1986027555,1986027555,1986027555,1812307563,2018-12-31
1812307563,1812307563,1812307563,1812307563,1812307563,1812307563,1812307563,1804146557,2019-01-01
1804146557,1804146557,1804146557,1804146557,1804146557,1804146557,1804146557,2221010639,2019-01-02
2221010639,2221010639,2221010639,2221010639,2221010639,2221010639,2221010639,2497352108,2019-01-03
2497352108,2497352108,2497352108,2497352108,2497352108,2497352108,2497352108,2448163225,2019-01-04
2448163225,2448163225,2448163225,2448163225,2448163225,2448163225,2448163225,2159605789,2019-01-05
2159605789,2159605789,2159605789,2159605789,2159605789,2159605789,2159605789,2107855725,2019-01-06
2107855725,2107855725,2107855725,2107855725,2107855725,2107855725,2107855725,2300618335,2019-01-07
2300618335,2300618335,2300618335,2300618335,2300618335,2300618335,2300618335,2261806813,2019-01-08
2261806813,2261806813,2261806813,2261806813,2261806813,2261806813,2261806813,2499451741,2019-01-09
2499451741,2499451741,2499451741,2499451741,2499451741,2499451741,2499451741,2763514450,2019-01-10
2763514450,2763514450,2763514450,2763514450,2763514450,2763514450,2763514450,2638341005,2019-01-11
2638341005,2638341005,2638341005,2638341005,2638341005,2638341005,2638341005,2218331811,2019-01-12
2218331811,2218331811,2218331811,2218331811,2218331811,2218331811,2218331811,2005908550,2019-01-13
2005908550,2005908550,2005908550,2005908550,2005908550,2005908550,2005908550,2368994384,2019-01-14
2368994384,2368994384,2368994384,2368994384,2368994384,2368994384,2368994384,2388326640,2019-01-15
2388326640,2388326640,2388326640,2388326640,2388326640,2388326640,2388326640,2345220376,2019-01-16
2345220376,2345220376,2345220376,2345220376,2345220376,2345220376,2345220376,2397315012,2019-01-17
2397315012,2397315012,2397315012,2397315012,2397315012,2397315012,2397315012,2666430329,2019-01-18
2666430329,2666430329,2666430329,2666430329,2666430329,2666430329,2666430329,2643792701,2019-01-19
2643792701,2643792701,2643792701,2643792701,2643792701,2643792701,2643792701,2813277359,2019-01-20
2813277359,2813277359,2813277359,2813277359,2813277359,2813277359,2813277359,3204177358,2019-01-21
3204177358,3204177358,3204177358,3204177358,3204177358,3204177358,3204177358,3190011318,2019-01-22
3190011318,3190011318,3190011318,3190011318,3190011318,3190011318,3190011318,3207133893,2019-01-23
3207133893,3207133893,3207133893,3207133893,3207133893,3207133893,3207133893,3274352500,2019-01-24
3274352500,3274352500,3274352500,3274352500,3274352500,3274352500,3274352500,3105068813,2019-01-25
3105068813,3105068813,3105068813,3105068813,3105068813,3105068813,3105068813,2417320877,2019-01-26
2417320877,2417320877,2417320877,2417320877,2417320877,2417320877,2417320877,2252183249,2019-01-27
2252183249,2252183249,2252183249,2252183249,2252183249,2252183249,2252183249,2569225025,2019-01-28
2569225025,2569225025,2569225025,2569225025,2569225025,2569225025,2569225025,2717910310,2019-01-29
2717910310,2717910310,2717910310,2717910310,2717910310,2717910310,2717910310,2827390355,2019-01-30
2827390355,2827390355,2827390355,2827390355,2827390355,2827390355,2827390355,2854524510,2019-01-31
2854524510,2854524510,2854524510,2854524510,2854524510,2854524510,2854524510,2711383468,2019-02-01
2711383468,2711383468,2711383468,2711383468,2711383468,2711383468,2711383468,2460796300,2019-02-02
2460796300,2460796300,2460796300,2460796300,2460796300,2460796300,2460796300,2507220611,2019-02-03
2507220611,2507220611,2507220611,2507220611,2507220611,2507220611,2507220611,2724620348,2019-02-04
2724620348,2724620348,2724620348,2724620348,2724620348,2724620348,2724620348,2772358730,2019-02-05
2772358730,2772358730,2772358730,2772358730,2772358730,2772358730,2772358730,2652087147,2019-02-06
2652087147,2652087147,2652087147,2652087147,2652087147,2652087147,2652087147,2435213814,2019-02-07
2435213814,2435213814,2435213814,2435213814,2435213814,2435213814,2435213814,2174749164,2019-02-08
2174749164,2174749164,2174749164,2174749164,2174749164,2174749164,2174749164,1831513448,2019-02-09
1831513448,1831513448,1831513448,1831513448,1831513448,1831513448,1831513448,1812797126,2019-02-10
1812797126,1812797126,1812797126,1812797126,1812797126,1812797126,1812797126,2247527434,2019-02-11
2247527434,2247527434,2247527434,2247527434,2247527434,2247527434,2247527434,2399851040,2019-02-12
2399851040,2399851040,2399851040,2399851040,2399851040,2399851040,2399851040,2421530400,2019-02-13
2421530400,2421530400,2421530400,2421530400,2421530400,2421530400,2421530400,2388560609,2019-02-14
2388560609,2388560609,2388560609,2388560609,2388560609,2388560609,2388560609,2190551101,2019-02-15
2190551101,2190551101,2190551101,2190551101,2190551101,2190551101,2190551101,1921909278,2019-02-16
1921909278,1921909278,1921909278,1921909278,1921909278,1921909278,1921909278,1843284269,2019-02-17
1843284269,1843284269,1843284269,1843284269,1843284269,1843284269,1843284269,1998760342,2019-02-18
1998760342,1998760342,1998760342,1998760342,1998760342,1998760342,1998760342,2000203006,2019-02-19
2000203006,2000203006,2000203006,2000203006,2000203006,2000203006,2000203006,2031749460,2019-02-20
2031749460,2031749460,2031749460,2031749460,2031749460,2031749460,2031749460,1925318884,2019-02-21
1925318884,1925318884,1925318884,1925318884,1925318884,1925318884,1925318884,1830103675,2019-02-22
1830103675,1830103675,1830103675,1830103675,1830103675,1830103675,1830103675,1853049941,2019-02-23
1853049941,1853049941,1853049941,1853049941,1853049941,1853049941,1853049941,1944675693,2019-02-24
1944675693,1944675693,1944675693,1944675693,1944675693,1944675693,1944675693,2035385611,2019-02-25
2035385611,2035385611,2035385611,2035385611,2035385611,2035385611,2035385611,1911310226,2019-02-26
1911310226,1911310226,1911310226,1911310226,1911310226,1911310226,1911310226,1768529696,2019-02-27
1768529696,1768529696,1768529696,1768529696,1768529696,1768529696,1768529696,1666861174,2019-02-28
1666861174,1666861174,1666861174,1666861174,1666861174,1666861174,1666861174,1743558196,2019-03-01
1743558196,1743558196,1743558196,1743558196,1743558196,1743558196,1743558196,1564406057,2019-03-02
1564406057,1564406057,1564406057,1564406057,1564406057,1564406057,1564406057,1436542488,2019-03-03
1436542488,1436542488,1436542488,1436542488,1436542488,1436542488,1436542488,1671384060,2019-03-04
1671384060,1671384060,1671384060,1671384060,1671384060,1671384060,1671384060,1839034538,2019-03-05
1839034538,1839034538,1839034538,1839034538,1839034538,1839034538,1839034538,1662695410,2019-03-06
1662695410,1662695410,1662695410,1662695410,1662695410,1662695410,1662695410,1666236084,2019-03-07
1666236084,1666236084,1666236084,1666236084,1666236084,1666236084,1666236084,1723639108,2019-03-08
1723639108,1723639108,1723639108,1723639108,1723639108,1723639108,1723639108,1530163002,2019-03-09
1530163002,1530163002,1530163002,1530163002,1530163002,1530163002,1530163002,1649034785,2019-03-10
1649034785,1649034785,1649034785,1649034785,1649034785,1649034785,1649034785,2125247913,2019-03-11
2125247913,2125247913,2125247913,2125247913,2125247913,2125247913,2125247913,2056975699,2019-03-12
2056975699,2056975699,2056975699,2056975699,2056975699,2056975699,2056975699,2076863767,2019-03-13
2076863767,2076863767,2076863767,2076863767,2076863767,2076863767,2076863767,2049812696,2019-03-14
2049812696,2049812696,2049812696,2049812696,2049812696,2049812696,2049812696,1824571427,2019-03-15
1824571427,1824571427,1824571427,1824571427,1824571427,1824571427,1824571427,1532560393,2019-03-16
1532560393,1532560393,1532560393,1532560393,1532560393,1532560393,1532560393,1595305016,2019-03-17
1595305016,1595305016,1595305016,1595305016,1595305016,1595305016,1595305016,2018515332,2019-03-18
2018515332,2018515332,2018515332,2018515332,2018515332,2018515332,2018515332,2149874639,2019-03-19
2149874639,2149874639,2149874639,2149874639,2149874639,2149874639,2149874639,2073254519,2019-03-20
2073254519,2073254519,2073254519,2073254519,2073254519,2073254519,2073254519,1882134093,2019-03-21
1882134093,1882134093,1882134093,1882134093,1882134093,1882134093,1882134093,1639928356,2019-03-22
1639928356,1639928356,1639928356,1639928356,1639928356,1639928356,1639928356,1414843149,2019-03-23
1414843149,1414843149,1414843149,1414843149,1414843149,1414843149,1414843149,1488432415,2019-03-24
1488432415,1488432415,1488432415,1488432415,1488432415,1488432415,1488432415,1869060598,2019-03-25
1869060598,1869060598,1869060598,1869060598,1869060598,1869060598,1869060598,1988667127,2019-03-26
1988667127,1988667127,1988667127,1988667127,1988667127,1988667127,1988667127,1959347867,2019-03-27
1959347867,1959347867,1959347867,1959347867,1959347867,1959347867,1959347867,1806202682,2019-03-28
1806202682,1806202682,1806202682,1806202682,1806202682,1806202682,1806202682,1598440556,2019-03-29
1598440556,1598440556,1598440556,1598440556,1598440556,1598440556,1598440556,1250710888,2019-03-30
1250710888,1250710888,1250710888,1250710888,1250710888,1250710888,1250710888,1350097221,2019-03-31
1350097221,1350097221,1350097221,1350097221,1350097221,1350097221,1350097221,1526804155,2019-04-01
1526804155,1526804155,1526804155,1526804155,1526804155,1526804155,1526804155,1431453236,2019-04-02
1431453236,1431453236,1431453236,1431453236,1431453236,1431453236,1431453236,1608340242,2019-04-03
1608340242,1608340242,1608340242,1608340242,1608340242,1608340242,1608340242,1824039103,2019-04-04
1824039103,1824039103,1824039103,1824039103,1824039103,1824039103,1824039103,1824541988,2019-04-05
1824541988,1824541988,1824541988,1824541988,1824541988,1824541988,1824541988,1361585655,2019-04-06
1361585655,1361585655,1361585655,1361585655,1361585655,1361585655,1361585655,1238989005,2019-04-07
1238989005,1238989005,1238989005,1238989005,1238989005,1238989005,1238989005,1348070204,2019-04-08
1348070204,1348070204,1348070204,1348070204,1348070204,1348070204,1348070204,1393941256,2019-04-09
1393941256,1393941256,1393941256,1393941256,1393941256,1393941256,1393941256,1559702486,2019-04-10
1559702486,1559702486,1559702486,1559702486,1559702486,1559702486,1559702486,1792444686,2019-04-11
1792444686,1792444686,1792444686,1792444686,1792444686,1792444686,1792444686,1984189197,2019-04-12
1984189197,1984189197,1984189197,1984189197,1984189197,1984189197,1984189197,1959821715,2019-04-13
1959821715,1959821715,1959821715,1959821715,1959821715,1959821715,1959821715,1946833311,2019-04-14
1946833311,1946833311,1946833311,1946833311,1946833311,1946833311,1946833311,1808753278,2019-04-15
1808753278,1808753278,1808753278,1808753278,1808753278,1808753278,1808753278,1574844379,2019-04-16
1574844379,1574844379,1574844379,1574844379,1574844379,1574844379,1574844379,1396501041,2019-04-17
1396501041,1396501041,1396501041,1396501041,1396501041,1396501041,1396501041,1148676148,2019-04-18
1148676148,1148676148,1148676148,1148676148,1148676148,1148676148,1148676148,883467972,2019-04-19
883467972,883467972,883467972,883467972,883467972,883467972,883467972,817543831,2019-04-20
817543831,817543831,817543831,817543831,817543831,817543831,817543831,759697574,2019-04-21
759697574,759697574,759697574,759697574,759697574,759697574,759697574,761576416,2019-04-22
761576416,761576416,761576416,761576416,761576416,761576416,761576416,924921531,2019-04-23
924921531,924921531,924921531,924921531,924921531,924921531,924921531,906798528,2019-04-24
906798528,906798528,906798528,906798528,906798528,906798528,906798528,964124733,2019-04-25
964124733,964124733,964124733,964124733,964124733,964124733,964124733,1108897294,2019-04-26
1108897294,1108897294,1108897294,1108897294,1108897294,1108897294,1108897294,1123576002,2019-04-27
1123576002,1123576002,1123576002,1123576002,1123576002,1123576002,1123576002,1345087797,2019-04-28
1345087797,1345087797,1345087797,1345087797,1345087797,1345087797,1345087797,1529388307,2019-04-29
1529388307,1529388307,1529388307,1529388307,1529388307,1529388307,1529388307,1367913667,2019-04-30
1367913667,1367913667,1367913667,1367913667,1367913667,1367913667,1367913667,1115467406,2019-05-01
1115467406,1115467406,1115467406,1115467406,1115467406,1115467406,1115467406,1269181488,2019-05-02
1269181488,1269181488,1269181488,1269181488,1269181488,1269181488,1269181488,1390124000,2019-05-03
1390124000,1390124000,1390124000,1390124000,1390124000,1390124000,1390124000,1480870747,2019-05-04
1480870747,1480870747,1480870747,1480870747,1480870747,1480870747,1480870747,1591825235,2019-05-05
1591825235,1591825235,1591825235,1591825235,1591825235,1591825235,1591825235,1818053695,2019-05-06
1818053695,1818053695,1818053695,1818053695,1818053695,1818053695,1818053695,1736878338,2019-05-07
1736878338,1736878338,1736878338,1736878338,1736878338,1736878338,1736878338,1532312541,2019-05-08
1532312541,1532312541,1532312541,1532312541,1532312541,1532312541,1532312541,1384364448,2019-05-09
1384364448,1384364448,1384364448,1384364448,1384364448,1384364448,1384364448,1289602456,2019-05-10
1289602456,1289602456,1289602456,1289602456,1289602456,1289602456,1289602456,1190567189,2019-05-11
1190567189,1190567189,1190567189,1190567189,1190567189,1190567189,1190567189,1287812841,2019-05-12
1287812841,1287812841,1287812841,1287812841,1287812841,1287812841,1287812841,1492089804,2019-05-13
1492089804,1492089804,1492089804,1492089804,1492089804,1492089804,1492089804,1522886536,2019-05-14
1522886536,1522886536,1522886536,1522886536,1522886536,1522886536,1522886536,1505103941,2019-05-15
1505103941,1505103941,1505103941,1505103941,1505103941,1505103941,1505103941,1481943207,2019-05-16
1481943207,1481943207,1481943207,1481943207,1481943207,1481943207,1481943207,1244989849,2019-05-17
1244989849,1244989849,1244989849,1244989849,1244989849,1244989849,1244989849,927694206,2019-05-18
927694206,927694206,927694206,927694206,927694206,927694206,927694206,854401506,2019-05-19
854401506,854401506,854401506,854401506,854401506,854401506,854401506,1031400920,2019-05-20
1031400920,1031400920,1031400920,1031400920,1031400920,1031400920,1031400920,1095087247,2019-05-21
1095087247,1095087247,1095087247,1095087247,1095087247,1095087247,1095087247,1134277252,2019-05-22
1134277252,1134277252,1134277252,1134277252,1134277252,1134277252,1134277252,1097138439,2019-05-23
1097138439,1097138439,1097138439,1097138439,1097138439,1097138439,1097138439,991768378,2019-05-24
991768378,991768378,991768378,991768378,991768378,991768378,991768378,880018700,2019-05-25
880018700,880018700,880018700,880018700,880018700,880018700,880018700,797950352,2019-05-26
797950352,797950352,797950352,797950352,797950352,797950352,797950352,956360123,2019-05-27
956360123,956360123,956360123,956360123,956360123,956360123,956360123,1080444470,2019-05-28
1080444470,1080444470,1080444470,1080444470,1080444470,1080444470,1080444470,1118011847,2019-05-29
1118011847,1118011847,1118011847,1118011847,1118011847,1118011847,1118011847,876750266,2019-05-30
876750266,876750266,876750266,876750266,876750266,876750266,876750266,835037218,2019-05-31
835037218,835037218,835037218,835037218,835037218,835037218,835037218,669924673,2019-06-01
669924673,669924673,669924673,669924673,669924673,669924673,669924673,605278595,2019-06-02
605278595,605278595,605278595,605278595,605278595,605278595,605278595,776283879,2019-06-03
776283879,776283879,776283879,776283879,776283879,776283879,776283879,758429854,2019-06-04
758429854,758429854,758429854,758429854,758429854,758429854,758429854,746824590,2019-06-05
746824590,746824590,746824590,746824590,746824590,746824590,746824590,857962860,2019-06-06
857962860,857962860,857962860,857962860,857962860,857962860,857962860,806906824,2019-06-07
806906824,806906824,806906824,806906824,806906824,806906824,806906824,696706264,2019-06-08
696706264,696706264,696706264,696706264,696706264,696706264,696706264,681716619,2019-06-09
681716619,681716619,681716619,681716619,681716619,681716619,681716619,719179326,2019-06-10
719179326,719179326,719179326,719179326,719179326,719179326,719179326,903037379,2019-06-11
903037379,903037379,903037379,903037379,903037379,903037379,903037379,906161369,2019-06-12
906161369,906161369,906161369,906161369,906161369,906161369,906161369,891132412,2019-06-13
891132412,891132412,891132412,891132412,891132412,891132412,891132412,804141677,2019-06-14
804141677,804141677,804141677,804141677,804141677,804141677,804141677,682026673,2019-06-15
682026673,682026673,682026673,682026673,682026673,682026673,682026673,716024336,2019-06-16
716024336,716024336,716024336,716024336,716024336,716024336,716024336,815824677,2019-06-17
815824677,815824677,815824677,815824677,815824677,815824677,815824677,791724997,2019-06-18
791724997,791724997,791724997,791724997,791724997,791724997,791724997,762870911,2019-06-19
762870911,762870911,762870911,762870911,762870911,762870911,762870911,691492524,2019-06-20
691492524,691492524,691492524,691492524,691492524,691492524,691492524,744859315,2019-06-21
744859315,744859315,744859315,744859315,744859315,744859315,744859315,661985754,2019-06-22
661985754,661985754,661985754,661985754,661985754,661985754,661985754,609433130,2019-06-23
609433130,609433130,609433130,609433130,609433130,609433130,609433130,746526368,2019-06-24
746526368,746526368,746526368,746526368,746526368,746526368,746526368,762120546,2019-06-25
762120546,762120546,762120546,762120546,762120546,762120546,762120546,745458222,2019-06-26
745458222,745458222,745458222,745458222,745458222,745458222,745458222,749676713,2019-06-27
749676713,749676713,749676713,749676713,749676713,749676713,749676713,745307399,2019-06-28
745307399,745307399,745307399,745307399,745307399,745307399,745307399,594259285,2019-06-29
594259285,594259285,594259285,594259285,594259285,594259285,594259285,564530554,2019-06-30
564530554,564530554,564530554,564530554,564530554,564530554,564530554,750784539,2019-07-01
750784539,750784539,750784539,750784539,750784539,750784539,750784539,816369420,2019-07-02
816369420,816369420,816369420,816369420,816369420,816369420,816369420,839229266,2019-07-03
839229266,839229266,839229266,839229266,839229266,839229266,839229266,836664582,2019-07-04
836664582,836664582,836664582,836664582,836664582,836664582,836664582,783392032,2019-07-05
783392032,783392032,783392032,783392032,783392032,783392032,783392032,592827352,2019-07-06
592827352,592827352,592827352,592827352,592827352,592827352,592827352,650076275,2019-07-07
650076275,650076275,650076275,650076275,650076275,650076275,650076275,903817418,2019-07-08
903817418,903817418,903817418,903817418,903817418,903817418,903817418,947486215,2019-07-09
947486215,947486215,947486215,947486215,947486215,947486215,947486215,948923890,2019-07-10
948923890,948923890,948923890,948923890,948923890,948923890,948923890,935393726,2019-07-11
935393726,935393726,935393726,935393726,935393726,935393726,935393726,859144953,2019-07-12
859144953,859144953,859144953,859144953,859144953,859144953,859144953,689713974,2019-07-13
689713974,689713974,689713974,689713974,689713974,689713974,689713974,708559021,2019-07-14
708559021,708559021,708559021,708559021,708559021,708559021,708559021,897213012,2019-07-15
897213012,897213012,897213012,897213012,897213012,897213012,897213012,904141706,2019-07-16
904141706,904141706,904141706,904141706,904141706,904141706,904141706,901867601,2019-07-17
901867601,901867601,901867601,901867601,901867601,901867601,901867601,880403230,2019-07-18
880403230,880403230,880403230,880403230,880403230,880403230,880403230,813196326,2019-07-19
813196326,813196326,813196326,813196326,813196326,813196326,813196326,617219807,2019-07-20
617219807,617219807,617219807,617219807,617219807,617219807,617219807,627076401,2019-07-21
